판매일,EA,주소,시도,시군,구,기온,상품명_cleaned,제로구분,년월
2024-03-11,-30,경상남도 진주시 사들로,경상남도,진주시,사들로,,칠성사이다,일반,2024-03
2024-03-11,-30,경상남도 진주시 사들로,경상남도,진주시,사들로,,칠성사이다,일반,2024-03
2024-03-11,30,경상남도 진주시 사들로,경상남도,진주시,사들로,,밀키스,일반,2024-03
2024-03-11,30,경상남도 진주시 사들로,경상남도,진주시,사들로,,밀키스,일반,2024-03
2024-03-11,-30,경상남도 진주시 사들로,경상남도,진주시,사들로,,밀키스,일반,2024-03
2024-03-11,-30,경상남도 진주시 사들로,경상남도,진주시,사들로,,밀키스,일반,2024-03
2024-03-12,12,대구광역시 서구 국채보상로34길,대구광역시,서구,국채보상로34길,,환타오렌지,일반,2024-03
2024-03-12,-12,대구광역시 서구 국채보상로34길,대구광역시,서구,국채보상로34길,,환타오렌지,일반,2024-03
2024-03-12,-12,대구광역시 서구 국채보상로34길,대구광역시,서구,국채보상로34길,,환타파인,일반,2024-03
2024-03-12,12,대구광역시 서구 국채보상로34길,대구광역시,서구,국채보상로34길,,환타파인,일반,2024-03
2024-03-12,24,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,칠성사이다,일반,2024-03
2024-03-12,24,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,코카콜라제로,제로,2024-03
2024-03-12,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,칠성사이다,일반,2024-03
2024-03-12,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-03
2024-03-12,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-03
2024-03-13,60,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,맥콜,일반,2024-03
2024-03-13,30,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,밀키스,일반,2024-03
2024-03-14,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-03
2024-03-15,24,대구광역시 수성구 국채보상로,대구광역시,수성구,국채보상로,,코카콜라,일반,2024-03
2024-03-15,30,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,칠성사이다,일반,2024-03
2024-03-15,12,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,밀크소다,일반,2024-03
2024-03-15,12,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,코카콜라,일반,2024-03
2024-03-16,72,경상남도 사천시 구실1길,경상남도,사천시,구실1길,,스프라이트,일반,2024-03
2024-03-16,30,경상남도 김해시 진례면 서부로,경상남도,김해시,진례면,,코카콜라제로,제로,2024-03
2024-03-18,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,펩시콜라,일반,2024-03
2024-03-19,120,경상남도 김해시 서부로,경상남도,김해시,서부로,,스프라이트,일반,2024-03
2024-03-19,40,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,코카콜라,일반,2024-03
2024-03-21,1,대구광역시 수성구 달구벌대로,대구광역시,수성구,달구벌대로,,코카콜라제로,제로,2024-03
2024-03-22,-16,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-03
2024-03-22,16,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-03
2024-03-22,16,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-03
2024-03-22,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-03
2024-03-22,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-03
2024-03-22,-24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-03
2024-03-22,60,부산광역시 사하구 괴정로,부산광역시,사하구,괴정로,,밀크소다,일반,2024-03
2024-03-23,-12,대구광역시 수성구 국채보상로,대구광역시,수성구,국채보상로,,코카콜라,일반,2024-03
2024-03-23,12,대구광역시 수성구 국채보상로,대구광역시,수성구,국채보상로,,코카콜라,일반,2024-03
2024-03-23,12,대구광역시 수성구 국채보상로,대구광역시,수성구,국채보상로,,코카콜라,일반,2024-03
2024-03-23,24,대구광역시 수성구 국채보상로,대구광역시,수성구,국채보상로,,코카콜라,일반,2024-03
2024-03-23,24,대구광역시 수성구 국채보상로,대구광역시,수성구,국채보상로,,코카콜라,일반,2024-03
2024-03-23,-24,대구광역시 수성구 국채보상로,대구광역시,수성구,국채보상로,,코카콜라,일반,2024-03
2024-03-23,30,경상남도 사천시 구실1길,경상남도,사천시,구실1길,,코카콜라,일반,2024-03
2024-03-23,24,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,코카콜라,일반,2024-03
2024-03-25,60,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,코카콜라,일반,2024-03
2024-03-25,60,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-03
2024-03-26,24,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,맥콜,일반,2024-03
2024-03-26,1,대구광역시 서구 달구벌대로323길,대구광역시,서구,달구벌대로323길,,스프라이트,일반,2024-03
2024-03-27,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-03
2024-03-27,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-03
2024-03-27,30,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,맥콜,일반,2024-03
2024-03-27,18,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,칠성사이다,일반,2024-03
2024-03-27,30,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,칠성사이다,일반,2024-03
2024-03-27,12,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,펩시콜라,일반,2024-03
2024-03-27,24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-03
2024-03-28,30,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,펩시제로슈거라임향,제로,2024-03
2024-03-28,60,대구광역시 서구 달구벌대로323길,대구광역시,서구,달구벌대로323길,,환타파인,일반,2024-03
2024-03-29,30,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,코카콜라,일반,2024-03
2024-03-30,30,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,맥콜,일반,2024-03
2024-03-30,12,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,칠성사이다,일반,2024-03
2024-03-30,12,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,펩시콜라,일반,2024-03
2024-03-30,12,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,코카콜라,일반,2024-03
2024-03-30,24,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,코카콜라,일반,2024-03
2024-04-01,12,대구광역시 서구 국채보상로34길,대구광역시,서구,국채보상로34길,,환타오렌지,일반,2024-04
2024-04-01,12,대구광역시 서구 국채보상로34길,대구광역시,서구,국채보상로34길,,환타파인,일반,2024-04
2024-04-01,12,대구광역시 서구 국채보상로34길,대구광역시,서구,국채보상로34길,,스프라이트,일반,2024-04
2024-04-01,20,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,펩시콜라,일반,2024-04
2024-04-01,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-01,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-01,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-01,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-01,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-01,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-01,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-01,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-01,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-01,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-01,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-01,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-01,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-01,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-01,60,경상남도 의령군 궁류면 궁류로,경상남도,의령군,궁류면,,코카콜라,일반,2024-04
2024-04-02,36,제주특별자치도 제주시 서사로,제주특별자치도,제주시,서사로,,코카콜라제로,제로,2024-04
2024-04-02,12,제주특별자치도 제주시 서사로,제주특별자치도,제주시,서사로,,환타파인,일반,2024-04
2024-04-02,20,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,펩시콜라,일반,2024-04
2024-04-02,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-02,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-02,18,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-02,12,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,코카콜라제로,제로,2024-04
2024-04-02,48,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,환타오렌지,일반,2024-04
2024-04-02,24,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,스프라이트,일반,2024-04
2024-04-02,-24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-02,24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-02,24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-02,24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라제로,제로,2024-04
2024-04-02,24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라제로,제로,2024-04
2024-04-02,-24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라제로,제로,2024-04
2024-04-02,-12,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,스프라이트,일반,2024-04
2024-04-02,12,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,스프라이트,일반,2024-04
2024-04-02,12,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,스프라이트,일반,2024-04
2024-04-03,12,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,맥콜,일반,2024-04
2024-04-03,6,제주특별자치도 제주시 서사로,제주특별자치도,제주시,서사로,,코카콜라제로,제로,2024-04
2024-04-04,12,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,환타오렌지,일반,2024-04
2024-04-04,24,경상남도 함안군 칠원읍 경남대로,경상남도,함안군,칠원읍,,코카콜라제로,제로,2024-04
2024-04-04,24,경상남도 함안군 칠원읍 경남대로,경상남도,함안군,칠원읍,,스프라이트,일반,2024-04
2024-04-05,30,제주특별자치도 제주시 서사로,제주특별자치도,제주시,서사로,,코카콜라제로,제로,2024-04
2024-04-05,12,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,환타오렌지,일반,2024-04
2024-04-05,24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-06,12,대구광역시 수성구 국채보상로,대구광역시,수성구,국채보상로,,스프라이트,일반,2024-04
2024-04-06,30,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-06,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-08,6,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,코카콜라제로,제로,2024-04
2024-04-08,24,제주특별자치도 제주시 도남로,제주특별자치도,제주시,도남로,,칠성사이다,일반,2024-04
2024-04-08,24,제주특별자치도 제주시 도남로,제주특별자치도,제주시,도남로,,코카콜라,일반,2024-04
2024-04-08,48,제주특별자치도 제주시 서사로,제주특별자치도,제주시,서사로,,칠성사이다,일반,2024-04
2024-04-08,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-08,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-08,24,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,칠성사이다,일반,2024-04
2024-04-08,36,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,펩시콜라,일반,2024-04
2024-04-08,-24,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,칠성사이다,일반,2024-04
2024-04-08,24,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,칠성사이다,일반,2024-04
2024-04-08,24,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,칠성사이다,일반,2024-04
2024-04-08,30,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,코카콜라,일반,2024-04
2024-04-08,30,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,코카콜라,일반,2024-04
2024-04-08,-30,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,코카콜라,일반,2024-04
2024-04-09,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-09,30,경상남도 김해시 주촌면 골든루트로,경상남도,김해시,주촌면,,코카콜라,일반,2024-04
2024-04-11,72,경상남도 함안군 칠원읍 경남대로,경상남도,함안군,칠원읍,,칠성사이다,일반,2024-04
2024-04-11,18,경상남도 함안군 칠원읍 경남대로,경상남도,함안군,칠원읍,,펩시콜라,일반,2024-04
2024-04-11,1,대구광역시 서구 달구벌대로323길,대구광역시,서구,달구벌대로323길,,스프라이트,일반,2024-04
2024-04-11,12,경상남도 통영시 욕지면 갈도길,경상남도,통영시,욕지면,,맥콜,일반,2024-04
2024-04-11,6,대구광역시 수성구 달구벌대로,대구광역시,수성구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-13,30,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,칠성사이다,일반,2024-04
2024-04-13,20,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,칠성사이다,일반,2024-04
2024-04-13,24,대구광역시 수성구 달구벌대로,대구광역시,수성구,달구벌대로,,코카콜라,일반,2024-04
2024-04-13,12,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,맥콜,일반,2024-04
2024-04-13,30,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,칠성사이다,일반,2024-04
2024-04-13,30,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,밀키스,일반,2024-04
2024-04-13,12,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,칠성사이다,일반,2024-04
2024-04-13,20,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,칠성사이다,일반,2024-04
2024-04-13,16,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,코카콜라,일반,2024-04
2024-04-15,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,칠성사이다,일반,2024-04
2024-04-15,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,칠성사이다,일반,2024-04
2024-04-15,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-15,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-15,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-15,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-15,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-15,40,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,코카콜라,일반,2024-04
2024-04-15,40,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,코카콜라,일반,2024-04
2024-04-15,30,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,코카콜라,일반,2024-04
2024-04-15,1,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,코카콜라,일반,2024-04
2024-04-15,11,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,코카콜라,일반,2024-04
2024-04-15,60,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,코카콜라,일반,2024-04
2024-04-16,20,대구광역시 서구 달구벌대로323길,대구광역시,서구,달구벌대로323길,,칠성사이다,일반,2024-04
2024-04-16,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,칠성사이다,일반,2024-04
2024-04-16,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,칠성사이다,일반,2024-04
2024-04-16,-24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-16,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-16,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-16,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-16,16,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-16,16,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-16,-16,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-17,30,부산광역시 사하구 괴정로,부산광역시,사하구,괴정로,,코카콜라,일반,2024-04
2024-04-17,60,부산광역시 사하구 괴정로,부산광역시,사하구,괴정로,,오라떼애플,일반,2024-04
2024-04-18,12,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,칠성사이다,일반,2024-04
2024-04-18,24,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,코카콜라,일반,2024-04
2024-04-19,8,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,코카콜라,일반,2024-04
2024-04-19,24,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,씨그램플레인,일반,2024-04
2024-04-19,32,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-19,12,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,맥콜,일반,2024-04
2024-04-20,24,경상남도 사천시 구실1길,경상남도,사천시,구실1길,,코카콜라,일반,2024-04
2024-04-20,12,경상남도 사천시 구실1길,경상남도,사천시,구실1길,,환타오렌지,일반,2024-04
2024-04-20,12,경상남도 사천시 구실1길,경상남도,사천시,구실1길,,환타파인,일반,2024-04
2024-04-20,12,경상남도 사천시 구실1길,경상남도,사천시,구실1길,,스프라이트,일반,2024-04
2024-04-22,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,펩시콜라,일반,2024-04
2024-04-22,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,펩시콜라,일반,2024-04
2024-04-22,-6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,펩시콜라,일반,2024-04
2024-04-22,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-22,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-22,-6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-22,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-22,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-22,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-22,18,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,펩시콜라,일반,2024-04
2024-04-23,20,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,펩시콜라,일반,2024-04
2024-04-23,30,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-23,24,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라,일반,2024-04
2024-04-23,30,경상남도 김해시 진영읍 여래로,경상남도,김해시,진영읍,,코카콜라제로,제로,2024-04
2024-04-24,2,대구광역시 서구 달구벌대로323길,대구광역시,서구,달구벌대로323길,,맥콜,일반,2024-04
2024-04-24,60,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,맥콜,일반,2024-04
2024-04-24,30,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,밀키스,일반,2024-04
2024-04-24,30,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,펩시콜라,일반,2024-04
2024-04-24,30,부산광역시 수영구 감포로,부산광역시,수영구,감포로,,환타오렌지,일반,2024-04
2024-04-25,12,경상남도 함안군 칠원읍 경남대로,경상남도,함안군,칠원읍,,스프라이트,일반,2024-04
2024-04-25,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,펩시콜라,일반,2024-04
2024-04-25,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-25,24,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-25,12,대구광역시 수성구 달구벌대로,대구광역시,수성구,달구벌대로,,스프라이트,일반,2024-04
2024-04-25,12,대구광역시 수성구 달구벌대로,대구광역시,수성구,달구벌대로,,스프라이트제로,제로,2024-04
2024-04-25,20,경상남도 의령군 궁류면 궁류로,경상남도,의령군,궁류면,,칠성사이다,일반,2024-04
2024-04-25,24,경상남도 의령군 궁류면 궁류로,경상남도,의령군,궁류면,,코카콜라,일반,2024-04
2024-04-25,48,경상남도 의령군 궁류면 궁류로,경상남도,의령군,궁류면,,코카콜라,일반,2024-04
2024-04-26,12,대구광역시 서구 국채보상로34길,대구광역시,서구,국채보상로34길,,환타파인,일반,2024-04
2024-04-26,30,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,펩시콜라,일반,2024-04
2024-04-26,24,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,환타오렌지,일반,2024-04
2024-04-26,24,경상남도 김해시 진례면 고모로,경상남도,김해시,진례면,,스프라이트,일반,2024-04
2024-04-27,48,경상남도 사천시 구실1길,경상남도,사천시,구실1길,,스프라이트,일반,2024-04
2024-04-27,12,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,오란씨파인,일반,2024-04
2024-04-27,24,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,코카콜라,일반,2024-04
2024-04-27,12,경상남도 함안군 칠원읍 구성2길,경상남도,함안군,칠원읍,,코카콜라제로,제로,2024-04
2024-04-29,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-29,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-29,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-29,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-04
2024-04-29,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-29,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-29,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-29,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-04
2024-04-29,24,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,코카콜라제로,제로,2024-04
2024-04-29,24,경상남도 통영시 넓은개길,경상남도,통영시,넓은개길,,코카콜라제로,제로,2024-04
2024-04-29,12,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,코카콜라,일반,2024-04
2024-04-29,30,경상남도 함안군 칠서면 공단상가1길,경상남도,함안군,칠서면,,코카콜라,일반,2024-04
2024-04-30,24,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,칠성사이다,일반,2024-04
2024-04-30,12,경상남도 김해시 서부로,경상남도,김해시,서부로,,칠성사이다,일반,2024-04
2024-04-30,60,대구광역시 달서구 달서대로,대구광역시,달서구,달서대로,,맥콜,일반,2024-04
2024-04-30,48,제주특별자치도 제주시 서사로,제주특별자치도,제주시,서사로,,스프라이트,일반,2024-04
2024-04-30,60,경상남도 김해시 주촌면 골든루트로,경상남도,김해시,주촌면,,코카콜라,일반,2024-04
2024-05-01,24,제주특별자치도 제주시 도남로,제주특별자치도,제주시,도남로,,펩시콜라,일반,2024-05
2024-05-01,30,제주특별자치도 제주시 도남로,제주특별자치도,제주시,도남로,,밀키스,일반,2024-05
2024-05-01,24,대구광역시 서구 달구벌대로323길,대구광역시,서구,달구벌대로323길,,코카콜라,일반,2024-05
2024-05-02,6,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,코카콜라제로,제로,2024-05
2024-05-02,30,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,데미소다청포도,일반,2024-05
2024-05-02,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,칠성사이다,일반,2024-05
2024-05-02,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-05
2024-05-02,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-05
2024-05-02,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-05
2024-05-02,60,경상남도 통영시 욕지면 갈도길,경상남도,통영시,욕지면,,맥콜,일반,2024-05
2024-05-03,30,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,펩시제로슈거라임향,제로,2024-05
2024-05-03,12,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,코카콜라제로,제로,2024-05
2024-05-03,6,대구광역시 북구 태암남로,대구광역시,북구,태암남로,,코카콜라제로,제로,2024-05
2024-05-03,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-05
2024-05-03,12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-05
2024-05-03,-12,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라,일반,2024-05
2024-05-03,-6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-05
2024-05-03,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-05
2024-05-03,6,대구광역시 중구 달구벌대로,대구광역시,중구,달구벌대로,,코카콜라제로,제로,2024-05
